ID,NU_NOTA_LC
3642,522.21857
3643,519.29926
3644,609.36127
3645,637.38763
3646,486.32343
3647,506.60803
3648,561.061
3649,537.54
3650,638.34656
3651,562.7246
3652,415.8438
3653,558.13696
3654,641.6463
3655,434.48624
3656,617.7078
3657,479.84738
3658,446.72467
3659,566.7297
3660,596.05896
3661,458.94818
3662,515.1097
3663,557.1706
3664,452.2525
3665,584.23224
3666,452.01276
3667,497.92365
3668,526.6742
3669,476.56848
3670,541.74023
3671,637.2373
3672,494.58624
3673,556.141
3674,531.415
3675,570.2691
3676,434.33914
3677,632.148
3678,528.161
3679,479.8293
3680,594.2935
3681,550.498
3682,591.9836
3683,435.67874
3684,575.6577
3685,579.1669
3686,604.113
3687,483.02805
3688,543.49817
3689,512.11115
3690,486.0745
3691,549.8643
3692,635.733
3693,612.5167
3694,570.2722
3695,565.86523
3696,474.1189
3697,524.9315
3698,446.6568
3699,536.1345
3700,510.57996
3701,527.9461
3702,540.65485
3703,669.74854
3704,556.2034
3705,607.4529
3706,583.6546
3707,475.88495
3708,529.89777
3709,576.3608
3710,584.8592
3711,416.1868
3712,443.976
3713,585.8504
3714,527.4086
3715,554.9765
3716,527.4103
3717,622.4075
3718,540.5702
3719,595.9682
3720,478.5908
3721,478.1661
3722,524.60016
3723,497.93234
3724,598.9009
3725,559.23236
3726,527.3242
3727,519.97784
3728,540.7805
3729,594.25104
3730,553.6817
3731,562.54236
3732,594.7282
3733,584.15076
3734,477.544
3735,494.2946
3736,475.64877
3737,492.45435
3738,532.32806
3739,517.384
3740,541.97614
3741,545.63385
3742,539.906
3743,585.4816
3744,487.69885
3745,585.81934
3746,538.74567
3747,574.4099
3748,522.9599
3749,597.0035
3750,519.73346
3751,493.32797
3752,566.1314
3753,578.6394
3754,497.7535
3755,419.64462
3756,520.5322
3757,517.4112
3758,510.93378
3759,650.4077
3760,572.7491
3761,654.0679
3762,521.36096
3763,582.2356
3764,531.7797
3765,649.62823
3766,509.88004
3767,538.1861
3768,515.28925
3769,523.089
3770,500.4903
3771,449.13885
3772,477.60974
3773,422.67615
3774,586.92255
3775,550.59106
3776,566.61694
3777,621.70056
3778,452.63437
3779,511.46075
3780,522.3931
3781,482.78116
3782,459.8359
3783,455.0649
3784,595.3607
3785,526.64276
3786,475.42087
3787,536.28235
3788,522.3626
3789,479.4334
3790,511.02908
3791,555.90594
3792,504.19568
3793,525.55066
3794,492.9471
3795,575.433
3796,578.0262
3797,516.3148
3798,505.81464
3799,581.8785
3800,499.18387
3801,565.5607
3802,641.9201
3803,672.1638
3804,485.51642
3805,649.9498
3806,618.04584
3807,504.8217
3808,658.45197
3809,532.0574
3810,465.65216
3811,520.562
3812,582.80927
3813,450.37817
3814,421.22903
3815,605.1716
3816,504.53662
3817,512.7454
3818,549.4668
3819,458.4953
3820,553.7078
3821,508.35416
3822,535.57776
3823,500.63254
3824,508.22308
3825,468.54718
3826,472.38495
3827,538.23517
3828,498.3217
3829,546.0361
3830,505.9807
3831,520.3136
3832,513.25635
3833,549.4694
3834,462.9663
3835,554.7401
3836,473.0141
3837,611.3745
3838,691.1941
3839,422.68365
3840,530.3298
3841,585.90155
3842,501.2526
3843,515.4648
3844,608.54236
3845,124.17482
3846,524.90906
3847,483.0061
3848,466.43646
3849,541.4334
3850,486.88794
3851,568.70416
3852,540.9435
3853,615.19965
3854,532.71045
3855,684.1798
3856,600.04346
3857,547.3027
3858,526.1972
3859,520.2859
3860,498.76346
3861,498.8994
3862,575.00793
3863,467.20474
3864,483.92538
3865,443.92987
3866,509.09537
3867,551.23956
3868,535.0232
3869,492.10443
3870,470.93924
3871,479.46527
3872,480.86755
3873,505.37524
3874,622.6188
3875,443.67444
3876,493.0497
3877,562.0321
3878,661.78876
3879,557.78894
3880,535.3165
3881,420.8206
3882,591.93164
3883,521.8963
3884,471.9824
3885,506.54468
3886,520.75073
3887,411.8102
3888,523.9423
3889,440.50928
3890,505.66052
3891,535.76575
3892,594.5786
3893,439.8079
3894,515.0392
3895,447.09485
3896,640.5829
3897,535.34717
3898,468.98892
3899,623.24896
3900,588.0909
3901,503.66193
3902,483.7152
3903,465.828
3904,569.9052
3905,562.9991
3906,540.7246
3907,452.1863
3908,588.26263
3909,478.0299
3910,484.2193
3911,552.8615
3912,521.99976
3913,518.64905
3914,580.6755
3915,499.2183
3916,506.0984
3917,550.37225
3918,596.2986
3919,527.3499
3920,435.43286
3921,598.24884
3922,643.47955
3923,427.04947
3924,466.82758
3925,494.4231
3926,582.05676
3927,418.26077
3928,472.73572
3929,514.94934
3930,498.383
3931,574.71936
3932,589.0897
3933,579.7901
3934,504.78613
3935,470.21158
3936,515.4839
3937,509.48856
3938,531.8714
3939,571.8317
3940,470.90613
3941,604.2603
3942,465.06058
3943,538.38
3944,489.2155
3945,568.86646
3946,441.22723
3947,450.61206
3948,592.3899
3949,568.3238
3950,501.7399
3951,465.05127
3952,448.19653
3953,567.54126
3954,461.5739
3955,491.97733
3956,531.2657
3957,519.64886
3958,616.4111
3959,488.37338
3960,537.83093
3961,467.6572
3962,563.98303
3963,562.00854
3964,442.37823
3965,429.2717
3966,483.88452
3967,555.27045
3968,421.0141
3969,647.6807
3970,487.32318
3971,550.1265
3972,443.59656
3973,545.76154
3974,592.904
3975,512.6282
3976,512.4135
3977,466.83188
3978,460.29034
3979,478.16705
3980,496.53583
3981,455.09058
3982,619.7531
3983,524.39154
3984,593.92865
3985,475.5068
3986,468.85715
3987,471.06625
3988,546.06006
3989,587.2868
3990,570.5407
3991,554.1209
3992,442.97726
3993,474.03094
3994,446.9459
3995,562.6251
3996,557.04913
3997,515.21356
3998,446.59393
3999,628.89777
4000,536.7777
4001,476.21716
4002,522.8588
4003,416.0738
4004,477.6726
4005,558.32764
4006,587.73663
4007,544.11597
4008,427.39355
4009,489.6439
4010,529.85583
4011,602.7336
4012,499.765
4013,553.89136
4014,471.2421
4015,537.95465
4016,453.46167
4017,467.93317
4018,609.0447
4019,420.37988
4020,571.3807
4021,462.78503
4022,558.7862
4023,517.48596
4024,441.39108
4025,497.16815
4026,559.2582
4027,531.9621
4028,445.477
4029,548.15625
4030,541.1326
4031,536.5813
4032,429.6946
4033,469.76263
4034,565.47504
4035,513.8756
4036,512.282
4037,579.9502
4038,477.98553
4039,523.80444
4040,586.211
4041,464.5425
4042,585.7142
4043,658.8228
4044,600.42505
4045,582.00494
4046,522.29974
4047,503.1665
4048,575.33563
4049,451.05762
4050,497.41858
4051,497.38004
4052,610.71277
4053,540.5567
4054,571.33685
4055,584.74866
4056,621.3617
4057,530.04706
4058,469.2541
4059,476.44485
4060,551.15265
4061,514.14185
4062,529.57715
4063,542.3313
4064,541.1636
4065,577.4145
4066,500.58963
4067,506.4583
4068,585.1497
4069,492.00735
4070,518.3476
4071,481.43817
4072,577.9859
4073,525.41693
4074,441.27493
4075,497.85196
4076,626.09674
4077,573.27344
4078,492.2069
4079,457.17758
4080,521.9926
4081,558.8048
4082,459.1135
4083,556.49585
4084,553.2184
4085,562.0521
4086,515.7469
4087,553.40515
4088,455.10147
4089,531.9812
4090,493.19882
4091,438.17368
4092,567.76996
4093,494.94537
4094,427.6178
4095,550.8753
4096,510.2843
4097,453.94888
4098,490.67636
4099,471.77472
4100,526.0195
4101,502.22952
4102,690.653
4103,416.0449
4104,473.32675
4105,467.8886
4106,473.50626
4107,468.73715
4108,555.72516
4109,480.28113
4110,547.53455
4111,565.30945
4112,523.87616
4113,499.75476
4114,496.21783
4115,545.38727
4116,504.03052
4117,465.0299
4118,526.03125
4119,513.2187
4120,500.84088
4121,610.01666
4122,578.15686
4123,579.2426
4124,607.9034
4125,485.1199
4126,551.3012
4127,560.7187
4128,413.23712
4129,677.37036
4130,638.96735
4131,415.6315
4132,653.26416
4133,491.212
4134,427.84366
4135,512.5535
4136,583.8414
4137,525.65717
4138,476.8075
4139,597.0489
4140,530.13513
4141,532.1552
4142,661.0994
4143,496.33594
4144,564.6941
4145,436.55832
4146,622.8429
4147,448.91754
4148,618.8393
4149,567.9954
4150,448.46472
4151,535.7644
4152,570.9543
4153,430.56754
4154,435.36627
4155,443.69748
4156,510.8438
4157,468.42664
4158,490.2225
4159,484.67313
4160,620.934
4161,563.7457
4162,420.58298
4163,432.01254
4164,507.75815
4165,489.69748
4166,518.0017
4167,466.85822
4168,623.86725
4169,575.0126
4170,557.14703
4171,508.05774
4172,424.10928
4173,521.0024
4174,609.11584
4175,505.53055
4176,554.52606
4177,455.37134
4178,507.0397
4179,528.143
4180,559.3445
4181,605.3937
4182,551.87823
4183,620.8066
4184,427.74963
4185,471.2695
4186,560.2199
4187,500.588
4188,447.04547
4189,580.3276
4190,529.87787
4191,539.88654
4192,490.02036
4193,502.6618
4194,532.8364
4195,523.259
4196,613.65216
4197,596.0138
4198,413.56757
4199,524.02026
4200,490.89084
4201,518.6382
4202,422.96616
4203,512.01935
4204,456.25858
4205,519.5032
4206,468.64505
4207,516.5024
4208,422.37784
4209,497.71573
4210,566.2019
4211,554.0817
4212,561.5663
4213,540.44965
4214,452.76218
4215,511.02963
4216,540.15247
4217,501.971
4218,581.5288
4219,452.6847
4220,542.55774
4221,445.59277
4222,480.93768
4223,541.29047
4224,532.61554
4225,565.92456
4226,473.48007
4227,459.05795
4228,539.26605
4229,512.6756
4230,576.913
4231,476.2853
4232,505.52963
4233,511.08572
4234,404.06506
4235,584.5882
4236,548.1145
4237,569.37335
4238,576.02905
4239,599.3926
4240,472.34613
4241,479.48514
4242,587.0489
4243,608.18225
4244,471.64215
4245,526.6985
4246,517.17395
4247,459.60757
4248,442.97708
4249,501.30005
4250,615.94904
4251,495.98807
4252,555.47504
4253,526.87146
4254,494.33633
4255,492.45953
4256,472.72513
4257,586.9894
4258,575.47546
4259,487.46008
4260,496.25803
4261,457.52078
4262,464.56607
4263,506.3315
4264,439.5829
4265,495.6651
4266,557.74194
4267,553.798
4268,552.2825
4269,648.25507
4270,451.8202
4271,583.7693
4272,549.26117
4273,485.518
4274,560.4484
4275,473.81857
4276,474.33768
4277,572.8918
4278,543.2314
4279,563.0006
4280,516.0199
4281,507.70282
4282,590.2992
4283,490.2115
4284,474.82715
4285,539.02234
4286,464.6293
4287,560.62787
4288,469.47122
4289,468.70905
4290,506.05264
4291,437.07846
4292,574.1042
4293,548.8674
4294,643.08075
4295,459.481
4296,564.53046
4297,585.3759
4298,577.95386
4299,507.29996
4300,590.5472
4301,508.0646
4302,480.3663
4303,443.02896
4304,569.4617
4305,584.0082
4306,607.5968
4307,544.5202
4308,536.376
4309,553.5131
4310,463.59973
4311,623.09094
4312,549.7498
4313,499.6611
4314,550.0019
4315,426.21585
4316,526.82336
4317,546.8066
4318,484.3365
4319,467.80676
4320,464.6339
4321,482.28186
4322,523.09283
4323,509.29095
4324,452.4592
4325,562.0987
4326,557.47894
4327,552.0181
4328,472.75204
4329,626.6519
4330,455.7569
4331,480.35434
4332,459.98895
4333,516.3548
4334,495.54813
4335,460.6731
4336,530.58203
4337,562.53235
4338,602.4462
4339,505.9862
4340,551.5474
4341,525.6188
4342,560.1523
4343,545.5177
4344,508.40097
4345,465.22156
4346,531.38257
4347,577.37427
4348,532.5491
4349,601.8725
4350,615.89667
4351,505.06116
4352,602.63416
4353,542.4951
4354,523.2576
4355,446.7898
4356,528.11847
4357,616.1768
4358,467.82788
4359,461.0373
4360,633.7754
4361,533.7217
4362,577.3161
4363,491.66385
4364,437.17624
4365,500.96423
4366,567.51013
4367,661.4313
4368,565.0657
4369,375.90735
4370,476.80777
4371,560.36426
4372,578.597
4373,496.60233
4374,498.73007
4375,560.7522
4376,572.47296
4377,468.10736
4378,492.1242
4379,566.5201
4380,461.38773
4381,566.2513
4382,571.0265
4383,528.5379
4384,494.00656
4385,632.99426
4386,565.9915
4387,613.374
4388,520.59686
4389,482.30597
4390,494.0914
4391,541.2593
4392,522.20734
4393,547.39355
4394,470.3599
4395,500.42844
4396,545.87646
4397,420.66895
4398,480.52176
4399,465.91888
4400,484.48172
4401,531.6002
4402,420.65573
4403,682.36255
4404,528.7859
4405,481.32278
4406,484.24167
4407,561.2484
4408,594.5795
4409,513.4258
4410,481.20285
4411,494.6153
4412,500.65927
4413,628.3429
4414,525.12256
4415,545.3548
4416,476.965
4417,642.4856
4418,575.6739
4419,459.01016
4420,548.5705
4421,569.03674
4422,430.9548
4423,483.2729
4424,459.6179
4425,535.9434
4426,514.05756
4427,418.11868
4428,467.3685
4429,547.22833
4430,539.57245
4431,515.0385
4432,520.4145
4433,431.7753
4434,530.6495
4435,562.4752
4436,530.67645
4437,579.46436
4438,553.7102
4439,517.3827
4440,536.1094
4441,455.50378
4442,609.72406
4443,547.3658
4444,422.67493
4445,612.10236
4446,511.46765
4447,507.67908
4448,518.1355
4449,534.2739
4450,583.87103
4451,508.30035
4452,517.0781
4453,551.2065
4454,587.46436
4455,555.06067
4456,555.7489
4457,606.30096
4458,554.0209
4459,611.31036
4460,605.0939
4461,605.7768
4462,626.7016
4463,524.4697
4464,559.6476
4465,443.72284
4466,666.77765
4467,632.4211
4468,575.6249
4469,466.02646
4470,592.7391
4471,525.1268
4472,471.321
4473,525.6464
4474,486.66995
4475,431.77396
4476,560.6018
4477,666.27484
4478,477.62054
4479,498.0788
4480,553.77704
4481,559.5978
4482,536.7737
4483,575.2262
4484,419.29443
4485,509.14206
4486,561.40155
4487,556.9973
4488,531.06573
4489,470.00742
4490,547.9826
4491,556.56213
4492,506.5201
4493,461.30963
4494,535.054
4495,578.425
4496,569.41656
4497,457.68546
4498,462.26562
4499,627.5183
4500,436.2501
4501,649.43207
4502,533.27563
4503,459.35886
4504,585.51636
4505,546.30084
4506,523.137
4507,618.7406
4508,468.09012
4509,547.84827
4510,566.9236
4511,580.4189
4512,541.2274
4513,520.41034
4514,537.21124
4515,459.6797
4516,566.7937
4517,414.23038
4518,615.6746
4519,638.78723
4520,500.58
4521,519.8134
4522,473.81125
4523,553.12634
4524,498.48035
4525,570.98083
4526,592.9988
4527,558.4139
4528,557.6719
4529,487.2751
4530,509.7249
4531,475.30237
4532,435.47308
4533,519.94226
4534,608.93304
4535,488.8558
4536,466.7169
4537,538.229
4538,481.32483
4539,457.0727
4540,618.0181
4541,632.5509
4542,447.0111
4543,633.0399
4544,465.0652
4545,590.86194
4546,526.9706
4547,586.72406
4548,567.8148
4549,501.8772
4550,605.8592
4551,487.43088
4552,531.51495
4553,467.45477
4554,586.7347
4555,485.8073
4556,509.79453
4557,424.8304
4558,482.12897
4559,535.50995
4560,632.73346
4561,622.117
4562,610.1032
4563,565.75696
4564,455.3421
4565,493.26938
4566,544.49774
4567,534.80817
4568,571.2276
4569,637.98346
4570,567.34454
4571,432.8437
4572,469.3863
4573,651.27814
4574,457.14865
4575,465.54044
4576,448.16373
4577,575.50397
4578,508.503
4579,446.85196
4580,530.8524
4581,623.094
4582,465.1138
4583,461.5494
4584,418.81207
4585,538.2625
4586,636.3562
4587,448.92896
4588,431.41705
4589,415.15924
4590,559.1604
4591,497.24442
4592,597.9273
4593,547.21716
4594,507.51425
4595,566.06555
4596,433.8398
4597,560.69006
4598,458.90286
4599,435.86115
4600,610.4154
4601,640.1319
4602,534.88275
4603,533.8908
4604,460.7189
4605,575.1227
4606,599.2949
4607,470.90042
4608,484.70065
4609,576.82965
4610,577.1311
4611,531.3511
4612,454.44144
4613,485.24396
4614,453.49646
4615,466.75558
4616,521.1362
4617,528.0095
4618,463.58887
4619,614.02374
4620,461.92047
4621,633.3613
4622,521.4259
4623,696.49805
4624,582.9672
4625,556.54877
4626,485.7326
4627,445.14926
4628,566.8872
4629,613.6659
4630,587.16064
4631,570.651
4632,447.63226
4633,463.04752
4634,597.6172
4635,608.86896
4636,443.05582
4637,519.2824
4638,486.15894
4639,547.0699
4640,573.7692
4641,468.44458
4642,481.14386
4643,462.18454
4644,489.79547
4645,547.7036
4646,454.82925
4647,542.5821
4648,571.0683
4649,586.65344
4650,508.07065
4651,482.34616
4652,482.50128
4653,521.15845
4654,517.08356
4655,618.3843
4656,510.93106
4657,580.6225
4658,454.0937
4659,573.8168
4660,588.418
4661,548.2774
4662,567.3592
4663,438.72653
4664,487.8991
4665,555.9942
4666,578.54724
4667,598.1935
4668,573.0365
4669,589.81696
4670,508.78183
4671,525.7328
4672,441.0675
4673,522.9025
4674,458.1436
4675,542.292
4676,543.93066
4677,478.17752
4678,503.324
4679,483.27725
4680,514.9919
4681,489.792
4682,652.98517
4683,533.6314
4684,543.6897
4685,513.3323
4686,642.45703
4687,548.94977
4688,461.32108
4689,470.10672
4690,465.26608
4691,490.92026
4692,480.1967
4693,591.25574
4694,419.5391
4695,533.5817
4696,547.6831
4697,549.13135
4698,476.06564
4699,534.5966
4700,536.40894
4701,440.38495
4702,646.951
4703,473.45004
4704,529.2546
4705,558.67255
4706,586.69366
4707,564.83673
4708,541.51245
4709,527.7947
4710,424.70752
4711,525.80444
4712,461.79578
4713,590.74603
4714,645.4565
4715,610.5785
4716,552.7778
4717,614.64856
4718,514.83795
4719,467.3389
4720,539.09753
4721,544.9555
4722,414.9805
4723,577.16724
4724,508.5089
4725,460.85895
4726,436.575
4727,507.9493
4728,584.5157
4729,560.40656
4730,625.68317
4731,565.4837
4732,530.2596
4733,568.02966
4734,532.0027
4735,585.52936
4736,534.81854
4737,413.91705
4738,569.62024
4739,643.92676
4740,621.37964
4741,547.6569
4742,461.03012
4743,452.3266
4744,543.96643
4745,540.98486
4746,523.66595
4747,494.5805
4748,528.58984
4749,480.00266
4750,643.11096
4751,613.84955
4752,622.16846
4753,596.01324
4754,462.28128
4755,457.49948
4756,503.1326
4757,497.08414
4758,653.75916
4759,588.0638
4760,542.6294
4761,507.56656
4762,587.22644
4763,477.32092
4764,522.7659
4765,554.10614
4766,516.1324
4767,629.32587
4768,525.70605
4769,488.96075
4770,605.69824
4771,489.1921
4772,494.7175
4773,603.0849
4774,562.2547
4775,553.7423
4776,612.58203
4777,460.29507
4778,633.5876
4779,563.37244
4780,456.87134
4781,447.41724
4782,563.59735
4783,501.66165
4784,573.0019
4785,483.11722
4786,518.04236
4787,459.3355
4788,543.3513
4789,457.51797
4790,477.3329
4791,503.01736
4792,518.4126
4793,598.8483
4794,455.35706
4795,477.44217
4796,600.985
4797,562.6978
4798,512.089
4799,542.28534
4800,558.3111
4801,501.1246
4802,535.3201
4803,565.7909
4804,651.80945
4805,472.8854
4806,481.20197
4807,593.4591
4808,627.7217
4809,550.7739
4810,520.93036
4811,420.32352
4812,486.43857
4813,481.88498
4814,538.8064
4815,507.60553
4816,506.23856
4817,591.8336
4818,414.42935
4819,566.9698
4820,501.56586
4821,438.51355
4822,585.6212
4823,587.1462
4824,529.6341
4825,550.7611
4826,507.76898
4827,468.82434
4828,588.1636
4829,490.3685
4830,534.6711
4831,584.6864
4832,560.0105
4833,559.2123
4834,503.02054
4835,574.2286
4836,533.84796
4837,467.85974
4838,436.41434
4839,619.31445
4840,517.06104
4841,556.3674
4842,468.2605
4843,498.85986
4844,583.7083
4845,469.9312
4846,536.1126
4847,486.25195
4848,620.2486
4849,523.85266
4850,534.44543
4851,650.1375
4852,430.98837
4853,545.7573
4854,606.8135
4855,455.68442
4856,496.23987
4857,604.67316
4858,479.22217
4859,468.52798
4860,676.03516
4861,550.0742
4862,474.60077
4863,430.47415
4864,564.6354
4865,578.83905
4866,297.29373
4867,458.7897
4868,430.5909
4869,439.12894
4870,612.06024
4871,521.33594
4872,473.58798
4873,611.7462
4874,541.5627
4875,456.9618
4876,595.43835
4877,524.4197
4878,513.54504
4879,466.054
4880,500.3879
4881,551.8878
4882,517.6524
4883,562.00336
4884,617.89966
4885,495.9274
4886,595.22516
4887,514.4615
4888,620.096
4889,536.7735
4890,511.28336
4891,533.05927
4892,584.82574
4893,573.0304
4894,538.9363
4895,493.6275
4896,573.7326
4897,547.6307
4898,639.09973
4899,611.27734
4900,503.37537
4901,472.07153
4902,505.3849
4903,573.7295
4904,440.92908
4905,475.51624
4906,579.2063
4907,465.1041
4908,516.10345
4909,563.8476
4910,609.7247
4911,505.11057
4912,484.40314
4913,494.5382
4914,447.12347
4915,468.13358
4916,488.18185
4917,474.6971
4918,483.4754
4919,590.5115
4920,525.6154
4921,563.5171
4922,499.20224
4923,461.85754
4924,557.16675
4925,595.6589
4926,485.7433
4927,491.7531
4928,674.811
4929,483.462
4930,472.3525
4931,444.67548
4932,542.0781
4933,487.6202
4934,512.9115
4935,542.893
4936,643.5764
4937,497.3097
4938,440.48425
4939,576.08185
4940,486.53473
4941,541.2986
4942,529.2756
4943,614.20154
4944,532.54346
4945,549.81104
4946,502.89474
4947,501.5627
4948,557.10956
4949,567.36426
4950,520.8795
4951,502.2466
4952,430.26733
4953,473.70328
4954,443.74146
4955,647.9935
4956,431.79266
4957,589.81757
4958,479.44437
4959,557.40515
4960,438.95544
4961,528.61664
4962,489.46927
4963,580.1589
4964,592.6287
4965,457.70425
4966,449.5082
4967,538.6168
4968,609.5151
4969,654.34
4970,431.8515
4971,455.8352
4972,444.5802
4973,506.8316
4974,562.4558
4975,571.9032
4976,482.00812
4977,465.4941
4978,472.2746
4979,534.15247
4980,519.4844
4981,446.17596
4982,523.933
4983,644.4746
4984,410.96246
4985,525.79626
4986,513.8688
4987,445.1221
4988,436.16864
4989,498.85782
4990,622.301
4991,510.0712
4992,472.7675
4993,511.81277
4994,464.30066
4995,591.5644
4996,420.3404
4997,577.8168
4998,462.54968
4999,517.4923
5000,523.06757
5001,504.81833
5002,488.66745
5003,472.46677
5004,501.59863
5005,518.45483
5006,429.41522
5007,566.6753
5008,481.1584
5009,559.135
5010,597.2464
5011,475.6418
5012,518.59766
5013,544.6474
5014,512.9969
5015,589.79816
5016,508.48788
5017,416.00998
5018,523.84
5019,450.63556
5020,447.5902
5021,565.4105
5022,435.72604
5023,471.14117
5024,476.5405
5025,589.5743
5026,471.81183
5027,547.33093
5028,617.70105
5029,606.561
5030,493.8058
5031,514.69354
5032,527.2499
5033,601.00275
5034,456.46402
5035,598.4474
5036,498.43793
5037,571.17755
5038,568.72864
5039,445.88797
5040,555.9273
5041,569.6753
5042,549.36383
5043,521.144
5044,450.4248
5045,485.19714
5046,483.66953
5047,594.9978
5048,581.6524
5049,556.56915
5050,590.19586
5051,485.06915
5052,551.6192
5053,542.25867
5054,570.5538
5055,604.03284
5056,451.49973
5057,518.3837
5058,536.4054
5059,540.136
5060,568.0565
5061,532.81104
5062,506.71375
5063,587.90533
5064,475.16476
5065,683.6199
5066,522.31537
5067,536.7779
5068,440.8481
5069,502.11957
5070,540.0644
5071,494.89993
5072,489.72693
5073,506.22424
5074,544.0176
5075,525.9292
5076,553.3151
5077,612.041
5078,669.99835
5079,539.94464
5080,529.25507
5081,474.93118
5082,484.0782
5083,537.7042
5084,623.9317
5085,478.98306
5086,608.98157
5087,615.2454
5088,532.16583
5089,610.11536
5090,553.0352
5091,448.1932
5092,451.1029
5093,604.8804
5094,449.7227
5095,556.29144
5096,511.71484
5097,485.07715
5098,633.90594
5099,463.8144
5100,580.5479
5101,511.17438
5102,485.48108
5103,576.27454
5104,650.82007
5105,504.53763
5106,627.1182
5107,595.9602
5108,554.36304
5109,539.81146
5110,493.10184
5111,630.1625
5112,450.23663
5113,600.16406
5114,532.6054
5115,510.54703
5116,513.6427
5117,491.84988
5118,527.27844
5119,531.20374
5120,525.9279
5121,488.9065
5122,509.3261
5123,513.58
5124,456.00958
5125,611.5512
5126,635.5291
5127,514.14844
5128,616.0248
5129,536.7329
5130,431.37326
5131,462.54178
5132,491.7449
5133,513.9761
5134,510.0632
5135,600.7944
5136,555.6313
5137,531.30835
5138,521.0123
5139,601.13043
5140,433.84766
5141,497.1131
5142,496.92422
5143,485.1711
5144,441.90375
5145,541.81757
5146,566.9557
5147,600.16364
5148,518.7889
5149,458.71094
5150,685.14185
5151,554.6224
5152,506.37665
5153,633.98584
5154,583.71826
5155,465.5382
5156,603.3596
5157,473.0792
5158,479.80832
5159,439.76288
5160,514.516
5161,523.53174
5162,655.01056
5163,494.48364
5164,449.32596
5165,503.94345
5166,551.64325
5167,462.83295
5168,534.25793
5169,546.70245
5170,623.5685
5171,428.13516
5172,546.19275
5173,545.08185
5174,509.42438
5175,618.5458
5176,512.36774
5177,534.81537
5178,563.5646
5179,576.2886
5180,489.81503
5181,648.47235
5182,618.84534
5183,426.22983
5184,555.69025
5185,542.49695
5186,506.6508
5187,552.2589
5188,475.06134
5189,483.6164
5190,650.87396
5191,514.8861
5192,594.5155
5193,545.9198
5194,522.7998
5195,566.6151
5196,510.51144
5197,507.23782
5198,443.66754
5199,612.521
5200,544.33905
5201,555.66766
5202,558.1055
5203,461.847
5204,539.1349
5205,430.58875
5206,575.18396
5207,540.5818
5208,578.64496
5209,424.10873
5210,439.29855
5211,496.5094
5212,442.5199
5213,553.74744
5214,570.99023
5215,544.52527
5216,479.86414
5217,470.28976
5218,425.89114
5219,676.933
5220,553.2849
5221,554.57904
5222,540.15594
5223,430.74643
5224,507.64786
5225,482.02927
5226,437.78812
5227,532.1985
5228,459.9698
5229,562.303
5230,613.40497
5231,510.59158
5232,493.24655
5233,485.73343
5234,535.00006
5235,511.6696
5236,573.08344
5237,461.1984
5238,503.50208
5239,598.67804
5240,483.29776
5241,555.819
5242,657.8636
5243,509.42935
5244,548.7283
5245,513.18164
5246,509.28964
5247,551.58325
5248,483.36975
5249,571.137
5250,656.4377
5251,528.84906
5252,454.86307
5253,529.3416
5254,488.4428
5255,571.8827
5256,462.7556
5257,582.24384
5258,450.13202
5259,484.16306
5260,551.6636
5261,566.17883
5262,505.21335
5263,527.3787
5264,465.10608
5265,406.74048
5266,506.95825
5267,540.11487
5268,570.8599
5269,614.6682
5270,461.28003
5271,519.42944
5272,672.8682
5273,535.11884
5274,488.9874
5275,639.0694
5276,496.22226
5277,563.3234
5278,434.00327
5279,681.3421
5280,649.7064
5281,587.96576
5282,542.1603
5283,495.736
5284,623.2789
5285,494.41766
5286,657.412
5287,550.23865
5288,596.4216
5289,486.63525
5290,484.66824
5291,461.79303
5292,554.8347
5293,555.2891
5294,449.95285
5295,594.1499
5296,583.5561
5297,498.35406
5298,539.97125
5299,574.10675
5300,453.15305
5301,507.87646
5302,480.98547
5303,467.8894
5304,471.1973
5305,592.0942
5306,458.1332
5307,513.66266
5308,589.7741
5309,478.24515
5310,526.8596
5311,573.67426
5312,517.455
5313,523.37524
5314,509.46942
5315,641.5775
5316,512.5515
5317,549.2201
5318,634.9856
5319,581.79565
5320,518.4483
5321,640.75867
5322,558.9525
5323,584.81476
5324,592.8424
5325,542.9488
5326,525.79956
5327,493.61212
5328,632.9809
5329,573.73944
5330,482.25754
5331,476.51215
5332,489.02194
5333,461.65604
5334,512.68726
5335,527.22546
5336,513.193
5337,513.8171
5338,524.00543
5339,418.8209
5340,444.28207
5341,510.72824
5342,565.0424
5343,573.5099
5344,493.9043
5345,523.0304
5346,459.13766
5347,534.6577
5348,586.7331
5349,501.86255
5350,627.30756
5351,523.39624
5352,427.21423
5353,456.0412
5354,528.0269
5355,499.74988
5356,604.0578
5357,549.235
5358,466.94995
5359,467.94037
5360,514.23627
5361,584.87103
5362,433.80612
5363,419.18628
5364,470.35693
5365,482.00916
5366,504.7792
5367,503.34357
5368,435.47113
5369,474.75082
5370,509.17447
5371,596.0204
5372,458.81424
5373,614.29816
5374,425.27173
5375,503.71133
5376,481.1207
5377,502.3866
5378,472.22876
5379,464.59808
5380,546.70795
5381,473.1725
5382,467.63312
5383,526.65375
5384,599.34143
5385,525.4295
5386,587.8738
5387,624.07275
5388,509.4117
5389,479.75613
5390,516.7153
5391,589.19025
5392,542.8367
5393,496.77994
5394,542.2842
5395,578.87006
5396,535.57434
5397,583.8289
5398,550.75793
5399,599.07715
